Logging to logs/lh_train_1_after
--------------------------------------
| 2_success_rate          | 0.63     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.7      |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.58     |
| adv_max                 | 6.14     |
| adv_min                 | -6.3     |
| aux_task_loss           | 3.06     |
| clipped_ratio           | 0.167    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.2      |
| eval_3_sr               | 0.648    |
| eval_5_sr               | 0.664    |
| eval_7_sr               | 0.555    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00353  |
| low_level_sr            | 0.464    |
| n_updates               | 156      |
| pi_grad_norm            | 5.55     |
| policy_loss             | -0.0111  |
| priority_max            | 1.29     |
| priority_mean           | 0.0261   |
| priority_std            | 0.0953   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.14     |
| serial_timesteps        | 159744   |
| success_rate            | 0.5      |
| supervision_action_loss | nan      |
| time_elapsed            | 3.07e+05 |
| total_timesteps         | 10289152 |
| value_loss              | 0.0767   |
| vf_grad_norm            | 3.11     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.57     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.74     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.48     |
| adv_max                 | 6.38     |
| adv_min                 | -6.62    |
| aux_task_loss           | 3.07     |
| clipped_ratio           | 0.165    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.04     |
| eval_3_sr               | 0.727    |
| eval_5_sr               | 0.734    |
| eval_7_sr               | 0.594    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00347  |
| low_level_sr            | 0.464    |
| n_updates               | 157      |
| pi_grad_norm            | 5.55     |
| policy_loss             | -0.0139  |
| priority_max            | 1.42     |
| priority_mean           | 0.0261   |
| priority_std            | 0.0919   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.14     |
| serial_timesteps        | 160768   |
| success_rate            | 0.44     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.09e+05 |
| total_timesteps         | 10354688 |
| value_loss              | 0.0678   |
| vf_grad_norm            | 3.05     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.56     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.47     |
| adv_max                 | 6.36     |
| adv_min                 | -6.25    |
| aux_task_loss           | 3.09     |
| clipped_ratio           | 0.166    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 0.941    |
| eval_3_sr               | 0.602    |
| eval_5_sr               | 0.703    |
| eval_7_sr               | 0.516    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00377  |
| low_level_sr            | 0.464    |
| n_updates               | 158      |
| pi_grad_norm            | 5.68     |
| policy_loss             | -0.0118  |
| priority_max            | 1.38     |
| priority_mean           | 0.0245   |
| priority_std            | 0.0924   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.18     |
| serial_timesteps        | 161792   |
| success_rate            | 0.4      |
| supervision_action_loss | nan      |
| time_elapsed            | 3.11e+05 |
| total_timesteps         | 10420224 |
| value_loss              | 0.0682   |
| vf_grad_norm            | 3.29     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.66     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.66     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.52     |
| adv_max                 | 6.39     |
| adv_min                 | -6.62    |
| aux_task_loss           | 3.09     |
| clipped_ratio           | 0.167    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.11     |
| eval_3_sr               | 0.602    |
| eval_5_sr               | 0.719    |
| eval_7_sr               | 0.461    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00364  |
| low_level_sr            | 0.464    |
| n_updates               | 159      |
| pi_grad_norm            | 5.8      |
| policy_loss             | -0.0122  |
| priority_max            | 1.25     |
| priority_mean           | 0.0249   |
| priority_std            | 0.0945   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.13     |
| serial_timesteps        | 162816   |
| success_rate            | 0.46     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.13e+05 |
| total_timesteps         | 10485760 |
| value_loss              | 0.0729   |
| vf_grad_norm            | 3.07     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.55     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.75     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.5      |
| adv_max                 | 6.08     |
| adv_min                 | -6       |
| aux_task_loss           | 3.04     |
| clipped_ratio           | 0.169    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.18     |
| eval_3_sr               | 0.703    |
| eval_5_sr               | 0.633    |
| eval_7_sr               | 0.453    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00364  |
| low_level_sr            | 0.464    |
| n_updates               | 160      |
| pi_grad_norm            | 5.86     |
| policy_loss             | -0.0134  |
| priority_max            | 1.26     |
| priority_mean           | 0.0278   |
| priority_std            | 0.102    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.13     |
| serial_timesteps        | 163840   |
| success_rate            | 0.46     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.14e+05 |
| total_timesteps         | 10551296 |
| value_loss              | 0.0797   |
| vf_grad_norm            | 3.2      |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.57     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.71     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.53     |
| adv_max                 | 6.42     |
| adv_min                 | -6.22    |
| aux_task_loss           | 3.06     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.45     |
| eval_3_sr               | 0.609    |
| eval_5_sr               | 0.672    |
| eval_7_sr               | 0.516    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00372  |
| low_level_sr            | 0.464    |
| n_updates               | 161      |
| pi_grad_norm            | 5.96     |
| policy_loss             | -0.0124  |
| priority_max            | 1.31     |
| priority_mean           | 0.0267   |
| priority_std            | 0.0964   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.08     |
| serial_timesteps        | 164864   |
| success_rate            | 0.59     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.16e+05 |
| total_timesteps         | 10616832 |
| value_loss              | 0.0738   |
| vf_grad_norm            | 3.37     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.72     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.69     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.5      |
| adv_max                 | 6.11     |
| adv_min                 | -6.24    |
| aux_task_loss           | 3.07     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.09     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.09     |
| eval_3_sr               | 0.625    |
| eval_5_sr               | 0.688    |
| eval_7_sr               | 0.5      |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00382  |
| low_level_sr            | 0.464    |
| n_updates               | 162      |
| pi_grad_norm            | 6.48     |
| policy_loss             | -0.0129  |
| priority_max            | 1.25     |
| priority_mean           | 0.0267   |
| priority_std            | 0.0941   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 165888   |
| success_rate            | 0.43     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.18e+05 |
| total_timesteps         | 10682368 |
| value_loss              | 0.0706   |
| vf_grad_norm            | 3.59     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.6      |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.49     |
| adv_max                 | 6.09     |
| adv_min                 | -6.18    |
| aux_task_loss           | 3.07     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.04     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.14     |
| eval_3_sr               | 0.609    |
| eval_5_sr               | 0.695    |
| eval_7_sr               | 0.461    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00361  |
| low_level_sr            | 0.464    |
| n_updates               | 163      |
| pi_grad_norm            | 5.44     |
| policy_loss             | -0.0117  |
| priority_max            | 1.08     |
| priority_mean           | 0.027    |
| priority_std            | 0.0954   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 166912   |
| success_rate            | 0.47     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.2e+05  |
| total_timesteps         | 10747904 |
| value_loss              | 0.0738   |
| vf_grad_norm            | 3.57     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.62     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.71     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.58     |
| adv_max                 | 6.24     |
| adv_min                 | -6.23    |
| aux_task_loss           | 3.16     |
| clipped_ratio           | 0.166    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.29     |
| eval_3_sr               | 0.609    |
| eval_5_sr               | 0.656    |
| eval_7_sr               | 0.578    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00376  |
| low_level_sr            | 0.464    |
| n_updates               | 164      |
| pi_grad_norm            | 5.85     |
| policy_loss             | -0.0124  |
| priority_max            | 1.41     |
| priority_mean           | 0.0243   |
| priority_std            | 0.0874   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.07     |
| serial_timesteps        | 167936   |
| success_rate            | 0.53     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.22e+05 |
| total_timesteps         | 10813440 |
| value_loss              | 0.0716   |
| vf_grad_norm            | 3.6      |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.63     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.33     |
| adv_min                 | -6.17    |
| aux_task_loss           | 3.16     |
| clipped_ratio           | 0.167    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 0.953    |
| eval_3_sr               | 0.711    |
| eval_5_sr               | 0.641    |
| eval_7_sr               | 0.523    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.0036   |
| low_level_sr            | 0.463    |
| n_updates               | 165      |
| pi_grad_norm            | 5.51     |
| policy_loss             | -0.0113  |
| priority_max            | 1.54     |
| priority_mean           | 0.0239   |
| priority_std            | 0.091    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.13     |
| serial_timesteps        | 168960   |
| success_rate            | 0.4      |
| supervision_action_loss | nan      |
| time_elapsed            | 3.24e+05 |
| total_timesteps         | 10878976 |
| value_loss              | 0.0721   |
| vf_grad_norm            | 2.88     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.61     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.75     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.56     |
| adv_max                 | 6.05     |
| adv_min                 | -6.26    |
| aux_task_loss           | 3.23     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.34     |
| eval_3_sr               | 0.688    |
| eval_5_sr               | 0.688    |
| eval_7_sr               | 0.5      |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00348  |
| low_level_sr            | 0.463    |
| n_updates               | 166      |
| pi_grad_norm            | 5.46     |
| policy_loss             | -0.0126  |
| priority_max            | 2.06     |
| priority_mean           | 0.0248   |
| priority_std            | 0.0932   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 169984   |
| success_rate            | 0.54     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.25e+05 |
| total_timesteps         | 10944512 |
| value_loss              | 0.0726   |
| vf_grad_norm            | 2.88     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.6      |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.68     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.57     |
| adv_max                 | 6.15     |
| adv_min                 | -6.54    |
| aux_task_loss           | 3.17     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.21     |
| eval_3_sr               | 0.688    |
| eval_5_sr               | 0.656    |
| eval_7_sr               | 0.492    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00343  |
| low_level_sr            | 0.463    |
| n_updates               | 167      |
| pi_grad_norm            | 5.69     |
| policy_loss             | -0.0108  |
| priority_max            | 1.16     |
| priority_mean           | 0.0249   |
| priority_std            | 0.0912   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 171008   |
| success_rate            | 0.49     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.27e+05 |
| total_timesteps         | 11010048 |
| value_loss              | 0.07     |
| vf_grad_norm            | 3.15     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.72     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.64     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.53     |
| adv_max                 | 6.35     |
| adv_min                 | -6.5     |
| aux_task_loss           | 3.19     |
| clipped_ratio           | 0.16     |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.11     |
| eval_3_sr               | 0.703    |
| eval_5_sr               | 0.711    |
| eval_7_sr               | 0.5      |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00348  |
| low_level_sr            | 0.463    |
| n_updates               | 168      |
| pi_grad_norm            | 5.57     |
| policy_loss             | -0.0116  |
| priority_max            | 1.23     |
| priority_mean           | 0.0259   |
| priority_std            | 0.0947   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.16     |
| serial_timesteps        | 172032   |
| success_rate            | 0.45     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.29e+05 |
| total_timesteps         | 11075584 |
| value_loss              | 0.0678   |
| vf_grad_norm            | 3.04     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.65     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.74     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.52     |
| adv_max                 | 6.4      |
| adv_min                 | -6.48    |
| aux_task_loss           | 3.17     |
| clipped_ratio           | 0.155    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.25     |
| eval_3_sr               | 0.703    |
| eval_5_sr               | 0.656    |
| eval_7_sr               | 0.516    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00364  |
| low_level_sr            | 0.463    |
| n_updates               | 169      |
| pi_grad_norm            | 5.55     |
| policy_loss             | -0.0123  |
| priority_max            | 1.1      |
| priority_mean           | 0.0249   |
| priority_std            | 0.09     |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.17     |
| serial_timesteps        | 173056   |
| success_rate            | 0.51     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.31e+05 |
| total_timesteps         | 11141120 |
| value_loss              | 0.0677   |
| vf_grad_norm            | 3.01     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.57     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.74     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.47     |
| adv_max                 | 6.47     |
| adv_min                 | -6.19    |
| aux_task_loss           | 3.16     |
| clipped_ratio           | 0.17     |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.34     |
| eval_3_sr               | 0.625    |
| eval_5_sr               | 0.75     |
| eval_7_sr               | 0.594    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.0037   |
| low_level_sr            | 0.463    |
| n_updates               | 170      |
| pi_grad_norm            | 4.69     |
| policy_loss             | -0.0135  |
| priority_max            | 1.23     |
| priority_mean           | 0.0256   |
| priority_std            | 0.0925   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.17     |
| serial_timesteps        | 174080   |
| success_rate            | 0.54     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.33e+05 |
| total_timesteps         | 11206656 |
| value_loss              | 0.07     |
| vf_grad_norm            | 2.89     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.68     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.78     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.5      |
| adv_max                 | 6.32     |
| adv_min                 | -6.39    |
| aux_task_loss           | 3.16     |
| clipped_ratio           | 0.164    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.21     |
| eval_3_sr               | 0.711    |
| eval_5_sr               | 0.703    |
| eval_7_sr               | 0.539    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00356  |
| low_level_sr            | 0.463    |
| n_updates               | 171      |
| pi_grad_norm            | 5.18     |
| policy_loss             | -0.0121  |
| priority_max            | 1.02     |
| priority_mean           | 0.0231   |
| priority_std            | 0.0899   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.17     |
| serial_timesteps        | 175104   |
| success_rate            | 0.48     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.35e+05 |
| total_timesteps         | 11272192 |
| value_loss              | 0.0735   |
| vf_grad_norm            | 2.89     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.68     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.53     |
| adv_max                 | 6.29     |
| adv_min                 | -6.25    |
| aux_task_loss           | 3.17     |
| clipped_ratio           | 0.159    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.33     |
| eval_3_sr               | 0.648    |
| eval_5_sr               | 0.75     |
| eval_7_sr               | 0.641    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00364  |
| low_level_sr            | 0.463    |
| n_updates               | 172      |
| pi_grad_norm            | 5.42     |
| policy_loss             | -0.0112  |
| priority_max            | 1.42     |
| priority_mean           | 0.0244   |
| priority_std            | 0.0897   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.13     |
| serial_timesteps        | 176128   |
| success_rate            | 0.54     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.36e+05 |
| total_timesteps         | 11337728 |
| value_loss              | 0.0699   |
| vf_grad_norm            | 3.23     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.66     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.75     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.17     |
| adv_min                 | -6.12    |
| aux_task_loss           | 3.09     |
| clipped_ratio           | 0.158    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.998    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.07     |
| eval_3_sr               | 0.75     |
| eval_5_sr               | 0.734    |
| eval_7_sr               | 0.547    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00332  |
| low_level_sr            | 0.463    |
| n_updates               | 173      |
| pi_grad_norm            | 5.68     |
| policy_loss             | -0.0118  |
| priority_max            | 1.12     |
| priority_mean           | 0.0245   |
| priority_std            | 0.0896   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 177152   |
| success_rate            | 0.45     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.38e+05 |
| total_timesteps         | 11403264 |
| value_loss              | 0.0741   |
| vf_grad_norm            | 3.19     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.65     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.65     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.55     |
| adv_max                 | 6.13     |
| adv_min                 | -6.43    |
| aux_task_loss           | 3.15     |
| clipped_ratio           | 0.16     |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.6     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 0.961    |
| eval_3_sr               | 0.648    |
| eval_5_sr               | 0.633    |
| eval_7_sr               | 0.547    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.0036   |
| low_level_sr            | 0.463    |
| n_updates               | 174      |
| pi_grad_norm            | 5.51     |
| policy_loss             | -0.0146  |
| priority_max            | 1.37     |
| priority_mean           | 0.0241   |
| priority_std            | 0.0888   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.13     |
| serial_timesteps        | 178176   |
| success_rate            | 0.39     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.4e+05  |
| total_timesteps         | 11468800 |
| value_loss              | 0.0718   |
| vf_grad_norm            | 3.85     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.72     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.73     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.62     |
| adv_max                 | 6.73     |
| adv_min                 | -6.69    |
| aux_task_loss           | 3.13     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.7     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.3      |
| eval_3_sr               | 0.594    |
| eval_5_sr               | 0.758    |
| eval_7_sr               | 0.508    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00309  |
| low_level_sr            | 0.463    |
| n_updates               | 175      |
| pi_grad_norm            | 5.42     |
| policy_loss             | -0.0111  |
| priority_max            | 1.34     |
| priority_mean           | 0.0249   |
| priority_std            | 0.0907   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.14     |
| serial_timesteps        | 179200   |
| success_rate            | 0.54     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.42e+05 |
| total_timesteps         | 11534336 |
| value_loss              | 0.0624   |
| vf_grad_norm            | 3.12     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.72     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.76     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.49     |
| adv_min                 | -6.85    |
| aux_task_loss           | 3.16     |
| clipped_ratio           | 0.145    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.7     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.4      |
| eval_3_sr               | 0.664    |
| eval_5_sr               | 0.727    |
| eval_7_sr               | 0.516    |
| fps                     | 33       |
| hard_ratio              | 0.91     |
| kl_loss                 | 0.00354  |
| low_level_sr            | 0.463    |
| n_updates               | 176      |
| pi_grad_norm            | 5.68     |
| policy_loss             | -0.0114  |
| priority_max            | 1.16     |
| priority_mean           | 0.0234   |
| priority_std            | 0.0891   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.19     |
| serial_timesteps        | 180224   |
| success_rate            | 0.56     |
| supervision_action_loss | nan      |
| time_elapsed            | 3.44e+05 |
| total_timesteps         | 11599872 |
| value_loss              | 0.0644   |
| vf_grad_norm            | 2.54     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.68     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.73     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.25     |
| adv_min                 | -6.67    |
| aux_task_loss           | 3.16     |
| clipped_ratio           | 0.158    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.7     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.03     |
| eval_3_sr               | 0.695    |
| eval_5_sr               | 0.672    |
